,Outer right eye corner_x,Outer right eye corner_y,Upper lip inner middle_y,Upper lip inner middle_x,Outer left eyebrow_x,Outer left eyebrow_y,Outer left eye corner_x,Outer left eye corner_y,Right nose peak_x,Right nose peak_y,Inner left eyebrow_y,Inner left eyebrow_x,Outer right eyebrow_x,Outer right eyebrow_y,Lower lip inner middle_x,Lower lip inner middle_y,Nose tip_y,Nose tip_x,Inner right eyebrow_y,Inner right eyebrow_x,Nose saddle left_x,Nose saddle left_y,Upper lip outer middle_x,Upper lip outer middle_y,Middle right eyebrow_y,Middle right eyebrow_x,Nose saddle right_x,Nose saddle right_y,Inner left eye corner_y,Inner left eye corner_x,Left mouth corner_y,Left mouth corner_x,Inner right eye corner_y,Inner right eye corner_x,Left temple_x,Left temple_y,Right mouth corner_y,Right mouth corner_x,Left nose peak_x,Left nose peak_y,Emotion,Chin middle_y,Chin middle_x,Middle left eyebrow_y,Middle left eyebrow_x,Lower lip outer middle_y,Lower lip outer middle_x,Right temple_x,Right temple_y
4126,879.162,555.229,1046.07,569.194,,,201.791,609.825,683.194,779.378,410.344,459.123,987.747,448.565,574.097,1031.42,849.355,551.865,435.301,663.485,344.25,531.485,402.318,864.823,371.695,901.175,625.335,464.625,667.214,466.253,1119.94,409.276,622.955,684.908,,,957.524,868.459,,,48,1457.23,604.955,323.773,287.071,1153.83,671.255,,
4127,906.786,545.01,1065.89,604.376,,,126.289,630.092,683.216,752.968,412.765,476.361,926.044,430.081,597.14,1082.86,832.716,565.275,404.192,1241.34,336.279,503.661,335.1,861.997,324.786,895.092,684.943,453.91,669.724,430.142,1149.05,460.682,597.969,680.867,,,1077.45,919.526,,,34,1451.77,577.682,309.357,250.214,1156.48,583.192,,
4128,906.274,537.691,1081.09,652.398,,,118.765,605.094,702.318,821.773,403.437,526.003,870.869,433.203,592.765,1107.59,821.424,551.5,434.5,576.864,541.671,510.168,282.817,858.782,339.352,889.125,641.473,456.279,688.66,463.493,1177.2,353.945,614.706,670.726,,,988.136,948.045,,,35,1444.16,573.279,311.327,322.743,1181.77,555.591,,
4129,917.773,562.682,1082.54,580.454,,,227.94,594.118,692.756,781.671,358.537,554.283,821.227,420.864,586.136,1094.5,891.905,1404.81,429.045,502.409,470.016,548.032,125.309,872.825,385.214,848.851,604.253,455.282,638.517,475.877,1176.1,439.248,591.457,663.864,,,994.871,902.712,,,32,1453.31,580.131,339.814,283.264,1157.93,587.661,,
4130,895.019,535.882,1099.95,563.773,,,204.101,592.159,694.214,774.435,404.311,468.674,644.721,446.465,585.747,1106.19,883.604,1245.78,438.83,437.266,529.276,494.834,58.0751,856.754,364.259,920.472,616.471,462.66,674.322,461.828,1145.64,449.4,595.955,646.815,,,1110.94,889.214,,,30,1451.28,601.526,329.344,327.825,1149.05,602.227,,
4131,890.266,504.201,1087.31,587.661,,,213.891,570.457,684.418,809.01,384.613,465.68,448.37,492.48,572.75,1111.69,880.83,403.585,410.198,291.434,521.728,579.992,591.964,1054.95,376.587,854.84,684.061,440.271,781.532,516.324,1112.61,387.674,610.988,672.012,,,1016.68,840.491,,,33,1436.68,582.663,325.409,297.958,1236.32,583.136,,
4132,891.847,531.541,1089.05,602.227,,,205.982,621.485,707.812,814.175,409.036,542.355,1136.43,359.89,1257.85,1102.82,873.692,297.872,394.582,254.712,552.903,493.604,586.565,1033.1,387.368,879.903,604.286,440.897,655.37,481.253,1245.4,403.988,608.227,672.012,,,926.5,988.214,,,31,1456.71,600.674,302.929,337.147,1084.67,562.548,,
4133,906.513,543.942,1050.86,583.136,,,234.585,589.398,712.815,829.081,419.862,516.502,1122.76,356.16,1068.05,1102.68,891.905,225.611,399.123,671.389,519.084,542.851,423.352,1107.18,371.188,852.045,697.426,477.635,664.365,435.925,1242.89,407.055,597.524,671.728,,,996.981,953.422,,,,1522.68,566.5,325.938,310.342,1203.85,569.044,,
4134,911.583,561.296,1039.06,562.548,,,202.22,577.86,688.682,810.864,427.577,481.02,871.386,336.127,456.864,1129.95,879.475,8.87568,408.263,693.151,504.285,544.559,391.81,998.511,384.474,838.237,613.591,461.244,672.235,468.268,1280.62,417.424,614.055,661.721,,,1019.17,895.237,,,19,1435.79,611.099,287.455,308.01,1147.07,601.526,,
4135,904.136,549.045,1098.52,571.815,,,193.86,599.789,672.391,826.582,389.428,568.097,967.287,395.361,368.773,1113.59,906.379,-0.88961,443.378,497.912,527.144,601.71,542.055,1049.29,370.921,879.797,652.852,451.466,638.901,470.622,1149.96,401.951,610.214,661.765,,,1003.64,890.5,,,6,1480.6,604.671,348.357,305.684,1215.79,571.888,,
4136,886.086,539.016,1092.75,601.526,,,196.726,607.721,683.166,826.32,406.754,521.394,1071.31,330.324,295.904,1129.01,604.7,520.841,407.906,499.058,500.038,548.517,530.5,1031.77,375.747,828.162,616.286,431.974,621.736,468.179,1134.25,419.545,610.353,668.817,,,995.428,924.875,,,7,1626.86,578.539,441.752,278.984,1171.51,597.958,,
4137,898.498,547.493,1051.46,566.5,,,181.843,605.044,680.45,748.971,404.851,516.396,1106.4,328.86,147.504,1102.69,611.19,534.73,405.936,620.3,498.235,553.092,557.205,936.786,382.153,835.359,637.711,415.765,650.439,479.255,1073.57,380.333,588.797,641.561,,,1080.15,907.526,,,9,1519.56,589.693,319.42,328.359,1203.51,557.951,,
4138,897.574,521.383,1114.48,597.958,,,196.426,615.558,664.092,728.517,333.391,481.988,1141.34,292.994,148.292,1080.99,619.101,326.821,388.854,769.242,524.756,556.281,589.198,1011.1,371.355,873.068,607.836,382.368,665.133,470.01,1194.1,388.025,582.112,664.159,,,1038.98,858.93,,,8,1478.26,600.218,316.337,300.869,1189.34,608.361,,
4139,874.259,528.858,1163.61,557.951,,,194.316,623.383,695.979,828.485,421.682,475.565,1130.77,352.682,571.849,1169.09,538.988,267.643,397.159,663.096,538.838,556.331,585.045,1002.28,344.233,917.611,612.529,451.705,673.554,466.754,1144.35,394.815,595.955,657.93,,,1035,948.619,,,10,1439.92,586.025,314.723,339.585,1256.98,596.389,,
4140,910.442,572.778,1052.42,608.361,,,176.929,605.071,664.565,780.819,406.142,536.144,1109.37,327.802,602.65,1165.45,592.177,520.035,410.032,722.266,523.298,602.951,601.331,1038.86,367.12,814.838,616.945,448.014,661.754,446.155,1129.09,386.673,593.728,640.175,,,979.598,836.005,,,12,1426.85,600.747,330.864,297.964,1456.68,581.578,,
4141,904.186,553.943,1038.89,590.867,,,186.029,628.415,717.24,773.817,406.838,501.212,1114.1,346.916,414.424,1122.41,612.268,522.338,285.357,703.582,505.509,553.532,569.194,992.194,359.767,832.849,696.164,425.13,639.602,454.409,1126.35,373.765,573.864,624.903,,,1059.02,886.682,,,2,1473.06,608.461,300.335,316.342,1170.42,581.177,,
4142,915.107,525.825,1073.77,578.539,,,177.647,620.556,683.071,790.331,411.285,454.459,1103.58,360.268,323.4,1090.05,622.384,534.426,367.804,693.118,520.682,549.045,607.058,1014.92,382.988,924.396,1265.63,467.386,662.194,1033.83,1179.99,396.268,592.682,671.227,,,1021.64,854.071,,,13,1466.79,594.346,271.142,315.691,1167.81,589.131,,
4143,892.37,528.045,1136.36,581.177,,,209.94,599.439,598.749,797.617,432.919,491.84,1147.64,383.929,588.107,1081.99,590.794,504.932,407.656,672.123,507.619,568.092,644.316,1032.6,384.463,867.541,502.438,452.767,659.684,312.268,1144.68,389.528,583.865,649.582,,,1049.02,832.159,,,15,1463.63,580.749,225.162,228.513,1104.5,580.615,,
4144,1430.65,566.999,1106.83,589.131,,,201.791,609.825,508.799,821.322,404.311,522.674,1146.82,379.682,693.413,1071.32,610.035,531.268,415.754,745.96,532.921,557.283,583.192,1033.25,360.097,919.641,452.026,459.861,658.804,312.313,1213.64,357.374,598.66,652.52,,,1027.09,880.025,,,11,1444.01,553.977,297.474,314.305,1176.76,595.426,,
4145,818.734,510.563,1036.87,583.32,,,191.734,620.3,458.5,805.409,402.235,455.071,1143.23,385.999,560.973,1183.19,615.077,536.5,421.114,665.6,515.923,555.246,566.5,1050.86,361.198,959.789,380.184,469.868,646.76,266.734,1121.5,366.396,584.828,657.307,,,1044.2,812.188,,,14,1452.63,563.75,349.353,380.773,1180.85,591.763,,
4146,753.652,513.953,1083.65,595.426,,,200.266,601.125,295.165,848.454,424.971,556.064,1129.64,373.643,600.864,1320.55,603.115,528.97,413.517,696.864,522.925,558.084,590.378,1041.14,379.704,873.045,229.672,475.716,,,1112.91,417.173,581.968,647.834,,,1089.42,842.155,,,16,1424.81,576.201,346.854,315.758,1185.21,586.064,,
4147,693.045,513.591,1097.37,586.198,,,203.478,592.097,217.498,815.7,412.014,474.58,1141.21,385.999,596.561,1068.3,601.466,524.293,396.435,666.903,492.674,638.901,602.227,1039.95,362.773,886.682,200.44,449.707,,,1131.55,420.135,612.825,677.968,,,1221.51,826.994,,,17,1453.44,576.73,325.096,1046.24,1191.42,583.498,,
4148,536.941,533.854,1099.63,586.064,,,204.446,602.333,835.871,741.151,401.45,503.283,1153.68,384.964,598.276,1173.96,611.821,510.714,405.936,666.541,525.051,617.506,585.864,999.045,296.144,878.4,577.798,473.848,,,1107.59,397.532,611.773,679.682,,,1029.36,872.5,,,3,1454.5,578.227,292.769,1064.84,1159.21,551.238,,
4149,361.454,549.519,1108.94,580.749,,,200.071,595.604,831.558,724.843,372.307,470.89,1091.36,370.097,585.162,1106.15,611.723,517.406,418.654,673.949,523.019,594.251,565.231,993.457,382.409,845.851,555.948,444.638,,,1084.67,384.535,587.227,678.864,,,1007.05,866.016,,,4,1452.22,590.884,340.45,213.057,1191.42,555.502,,
4150,1008.41,448.943,1085.28,551.238,,,208.092,632.35,557.691,735.933,278.005,503.778,1159.68,383.361,645.83,1062.31,610.106,503.489,416.11,640.76,526.404,568.22,569.044,1018.14,362.728,918.185,424.438,493.602,,,1144.68,390.958,543.942,664.721,,,931.22,897.613,,,5,1429.95,608.227,307.699,148.949,1152.3,568.186,,
4151,1010.56,449.667,1106.19,555.502,,,191.656,608.227,541.276,700.978,257.311,465.023,1139.4,364.893,654.468,1086.23,616.732,505.945,421.114,668.383,503.4,547.264,604.242,1046.57,375.613,858.875,491.87,395.979,,,1139.11,405.524,567.786,647.422,,,1039.37,902.734,,,18,1412.93,571.448,366.162,54.8926,1196.47,571.32,,
4152,751.444,416.088,1066.81,568.186,,,192.19,615.307,774.446,727.815,412.682,472.136,1122.71,389.851,603.891,1099.19,612.219,524.979,409.27,689.327,499.52,535.843,569.194,984.112,374.238,822.073,579.099,487.057,,,1131.83,390.719,590.545,667.225,,,1030.44,904.548,,,21,1429.1,605.255,319.728,21.8694,1233.59,572.773,,
4153,816.022,469.45,1118.02,574.025,,,226.22,630.313,820.871,639.435,387.669,475.17,1124.07,383.929,509.812,1086.51,607.966,534.774,364.259,740.238,489.814,605.99,595.242,1057.44,378.563,815.116,577.798,482.838,,,1107.36,380.383,577.904,639.708,,,1004.36,886.209,,,20,1426.85,595.426,405.563,215.995,1203.03,585.407,,
4154,973.192,418.376,1154.5,570.045,,,184.064,599.695,857.311,758.255,374.294,588.78,1110.63,379.114,575.327,1044.43,592.564,500.206,412.893,640.326,511.609,552.235,557.951,1115.17,352.815,891.724,568.395,495.447,,,1128.84,1023.74,558.925,643.153,,,1017.22,899.211,,,1,1446.32,613.409,400.131,209.995,1149.05,594.591,,
4155,1001.21,419.027,1120.88,582.669,,,219.63,594.279,836.227,748.136,423.869,1181.54,1151.76,362.255,623.233,1149.56,616.923,536.5,390.135,661.687,512.639,545.812,608.361,1003.13,356.439,807.969,610.574,483.491,,,1118.23,949.326,583.682,563.266,,,984.747,907.164,,,1,1469.13,599.494,404.55,67.8098,1097.66,574.097,,
4156,1014.2,420.129,1069.95,594.591,,,208.136,630.864,819.001,733.276,370.554,956.4,1110.67,389.723,557.149,1157.07,619.945,504.028,414.825,744.953,480.563,523.904,590.867,989.199,369.535,924.713,576.73,492.681,,,1124.15,261.201,598.409,527.99,,,1024.52,930.663,,,1,1452.63,580.999,371.734,92.539,1147.78,597.14,,
4157,988.955,459.045,1018.18,576.747,,,211.849,601.365,834.435,756.318,390.502,354.029,1132.23,385.782,601.593,1013.88,614.571,518.331,422.812,705.296,491.266,556.916,575.5,1025.15,379.554,837.051,602.424,495.099,,,1126.89,223.765,571.259,471.558,,,1104.45,892.387,,,1,1432.87,1208.34,453.112,226.242,1179.42,592.765,,
4158,1012.58,427.209,1069.33,597.14,,,242.049,607.71,777.975,709.314,424.337,323.589,1127.31,410.032,636.83,1077.15,624.224,525.948,427.577,679.243,480.263,553.532,584.016,1110.81,361.398,863.75,557.5,485.696,,,1136.96,200.188,596.194,372.173,,,1057.05,948.641,,,49,1451.77,969.864,403.671,215.428,1162.68,591.591,,
4159,1013.19,447.825,1094.29,592.765,,,187.504,623.322,862.214,713.071,413.517,253.977,1106.5,360.786,671.578,1042.28,628.03,528.235,385.899,762.179,487.615,643.47,586.359,1065.26,336.274,828.452,566.887,468.611,,,1125.34,146.272,565.799,716.622,,,975.057,881.945,,,51,1462.68,459.591,384.246,221.583,1177.68,591.246,,
4160,983.756,451.437,1083.59,586.136,,,255.724,603.841,873.942,750.591,403.999,133.943,1140.42,361.22,580.248,1128.11,602.631,553.798,409.76,695.717,512.11,528.045,583.32,982.771,289.314,879.83,597.741,482.843,,,1058.36,352.582,562.242,719.851,,,1031.49,912.48,,,52,1451.77,385.136,409.459,205.459,1183.18,575.5,,
4161,1019.07,450.786,1095.19,585.747,,,194.734,596.929,829.281,765.903,422.205,450.747,1134.69,337.264,565.064,1060.98,606.975,523.438,407.656,707.149,507.63,535.587,595.426,1027.78,227.923,889.81,588.279,496.324,,,957.107,303.674,541.994,570.179,,,1044.99,898.476,,,50,1467.17,331.938,418.381,191.133,1168.83,1277.1,,
4162,1014.36,448.565,1100.69,572.75,,,186.524,599.945,828.786,741.357,402.307,424.27,1154.42,408.825,669.702,1051.56,592.569,522.224,336.051,689.506,509.4,539.149,586.198,1038.92,363.591,837.591,572.794,460.77,,,985.664,252.597,548.89,565.081,,,1017.22,897.53,,,46,1436.72,218.111,353.188,206.734,1168.14,1092.59,,
4163,1024.51,465.146,1091.81,1257.85,,,207.519,604.621,824.622,755.35,457.798,311.819,1143.99,389.261,625.648,1154.39,615.518,520.509,421.682,671.929,519.914,508.982,583.303,1041.65,357.914,834.936,605.778,476.173,,,984.481,204.748,551.912,739.259,,,998.89,861.502,,,45,1426.85,236.088,441.769,223.604,1198.14,456.864,,
4164,1006.21,453.357,1091.77,1068.05,,,187.843,620.806,831.786,769.075,322.943,385.868,1133.15,365.979,590.675,1203.6,625.77,529.476,409.036,735.847,494.528,502.515,580.749,1048.45,374.294,930.546,593.344,509.5,,,991.337,355.548,561.78,698.227,,,993.162,891.786,,,44,1567.25,574.776,425.595,225.418,1187.23,363.318,,
4165,1011.94,467.784,1116.32,456.864,,,211.765,628.52,778.871,752.316,449.021,465.435,1132.2,356.661,666.903,1458.64,588.338,511.346,412.515,680.044,510.624,510.168,551.238,1030.51,406.838,1371.73,581.93,474.981,,,969.697,318.335,534.574,730.815,,,1003.14,907.76,,,43,1593.82,617.734,425.539,215.194,1192.76,293.133,,
4166,1015.73,463.409,1099.95,368.773,,,209.979,599.789,856.281,739.52,446.912,451.159,1111.19,321.029,614.567,1137.11,609.91,532.765,411.285,636.841,516.841,549.129,555.502,1045.7,371.021,735.29,561.839,467.712,,,1010.24,348.157,577.153,734.622,,,1027.78,918.19,,,24,1475.85,389.378,437.812,223.114,1176.02,139.357,,
4167,967.398,450.157,1117.92,295.904,,,202.426,581.55,830.728,734.244,422.233,441.001,1146.17,356.439,617.383,1069.68,591.142,524.309,427.198,640.604,516.686,543.073,568.186,1005.36,381.424,692.639,564.251,512.554,,,941.311,265.164,535.994,735.708,,,974.417,896.834,,,22,1526.27,302.906,418.331,231.463,1139.52,129.669,,
4168,1033.04,454.593,1091.83,147.504,,,191.144,636.53,811.465,765.936,422.199,456.802,1119.67,452.706,572.444,1006.49,593.44,510.524,395.728,711.491,500.717,508.303,571.32,1058.51,378.652,631.676,568.64,483.921,,,965.205,321.641,572.461,723.396,,,991.154,789.231,,,26,1430.74,598.838,416.55,215.55,1315.48,568.921,,
4169,1010.13,441.402,1070.34,148.292,,,222.279,623.422,820.643,751.643,434.489,457.704,1169.37,397.654,584.968,1125.79,589.286,555.05,399.541,651.724,1172.52,517.509,570.045,1116.32,375.613,466.058,583.433,484.645,,,1009.99,357.602,558.084,720.686,,,1003.15,687.556,,,25,1465.05,707.995,420.541,227.439,1280.09,599.634,,
4170,1003.4,480.63,1107.61,571.849,,,185.945,599.94,790.125,757.415,414.296,459.48,1154.95,308.823,628.76,1118.13,601.106,547.732,419.428,722.372,1031.8,514.303,582.669,1066.11,382.788,305.678,584.337,469.623,,,923.75,342.853,618.875,735.986,,,1009.91,605.825,,,23,1628.82,570.257,419.144,198.118,1214.25,394.943,,
4171,998.071,463.643,1117.19,602.65,,,814.775,616.154,821.984,736.882,449.968,426.057,1176.69,359.194,594.886,1090.94,597.959,556.787,417.424,661.225,332.734,535.994,597.318,1004.5,396.758,818.316,580.515,481.052,,,873.853,262.749,548.517,713.767,,,1032.57,406.624,,,41,1707.12,610.448,397.242,208.921,1166.17,317.545,,
4172,981.903,452.673,1108.5,417.207,,,834.09,566.606,771.112,751.192,414.936,425.233,1139.22,384.964,554.199,1109.47,733.155,497.19,401.45,689.238,283.031,528.847,576.747,954.591,388.559,800.956,592.003,479.201,,,1017.05,325.337,561.173,711.051,,,1014.46,230.39,,,42,1471.03,616.276,412.014,203.194,1178.57,588.107,,
4173,1019.85,444.04,1075.41,323.4,,,108.123,625.921,813.435,762.012,427.37,455.773,1153.56,377.144,577.665,1116.66,583.852,520.77,375.079,645.513,259.699,528.329,597.14,1012.53,379.38,639.011,584.99,484.863,,,903.925,299.16,583.776,725.472,,,1136.21,704.901,,,36,1629.21,598.276,426.023,216.502,1155.9,696.329,,
4174,981.969,458.183,1071.26,588.107,,,102.53,628.287,811.019,767.851,446.16,435.702,1106.61,357.057,625.665,1090.92,632.816,519.605,289.314,690.391,159.853,525.073,592.765,1043.74,336.405,776.274,577.166,478.509,,,857.355,253.337,573.162,735.201,,,1106.33,726.062,,,37,1496.07,587.968,423.263,224.784,1254.37,557.878,,
4175,1008.73,460.454,1059.65,693.413,,,83.9468,594.585,782.5,761.929,409.593,431.606,1101.24,302.461,552.051,1086.48,576.235,524.745,265.326,689.439,485.428,469.671,583.409,1026.32,424.576,821.25,590.663,454.074,,,923.411,309.947,623.211,725.895,,,1105.25,596.589,,,38,1500.02,660.135,416.055,226.303,1400.42,600.864,,
4176,996.318,470.734,1093.45,564.068,,,223.565,672.084,841.07,732.641,430.214,475.643,1139.66,359.812,644.762,1112.38,552.447,517.798,404.5,660.318,459.363,425.789,585.747,1031.95,408.006,811.682,581.723,480.3,,,968.494,274.86,578.277,706.225,,,1076.46,519.084,,,39,1492.54,612.724,421.031,193.353,1144.34,596.561,,
4177,983.071,443.071,1048.99,594.474,,,193.827,645.942,821.138,635.517,437.968,450.279,1157.63,389.261,561.14,1109.91,517.515,530.701,390.374,659.11,335.703,451.769,570.001,1053.95,396.084,815.795,608.522,494.391,,,1002.36,334.888,568.136,730.682,,,1062.36,726.413,,,40,1520.47,606.797,429.602,199.52,1256.16,601.437,,
4178,1024.01,433.287,1051.4,596.561,,,142.609,683.105,855.045,761.188,430.799,448.225,1085.36,328.776,611.995,1088.05,626.673,533.673,365.678,738.123,338.221,435.475,1290.85,1034.05,422.199,847.626,594.573,456.578,,,917.556,323.483,587.65,717.173,,,1044.15,721.609,,,28,1490.46,537.864,426.68,209.634,1201.53,582.357,,
4179,1009.78,411.19,1056.99,598.276,,,123.235,660.474,832.715,745.765,420.864,428.5,1030.02,331.85,576.218,1023.68,604.928,516.524,415.353,1283.73,490.198,445.526,1111.68,1039.95,421.186,859.437,579.6,459.518,,,998.851,369.201,574.314,731.622,,,1093.49,730.927,,,27,1428.06,575.327,399.903,197.261,1122.38,645.83,,
4180,1043.15,477.708,1021.99,582.357,,,198.34,642.118,817.904,736.398,459.591,424.632,977.575,349.131,597.084,1089.49,598.585,507.115,393.285,540.485,436.153,402.246,454.136,1061.77,365.316,863.561,586.852,483.061,,,968.46,251.221,571.877,715.493,,,1038.89,782.439,,,47,1579.16,638.149,402.847,218.712,1144.68,671.166,,
4181,1024.27,463.754,1050.86,645.83,,,239.032,605.99,830.083,738.146,418.52,437.4,875.303,336.22,571.888,1061.47,606.017,523.672,427.198,480.936,473.066,385.699,355.136,1039.95,406.153,820.387,618.883,475.068,,,971.4,373.91,568.904,725.801,,,1074.59,722.84,,,48,1531.88,557.149,409.309,214.309,1160.2,603.891,,
4182,1017.56,442.164,1072.32,651.686,,,253.465,626.261,837.435,692.917,439.565,449.561,734.709,388.328,559.409,1119.05,596.642,1224.97,422.233,416.678,462.196,418.52,282.045,1054.17,393.563,828.647,590.805,495.05,,,1028.44,375.146,656.066,704.378,,,1097.66,741.903,,,34,1470.28,607.159,408.619,176.06,1151.03,492.981,,
4183,1004.18,438.591,1084.66,603.891,,,228.496,631.498,844.459,760.52,417.574,446.678,478.63,376.514,553.615,1099.09,598.526,1112.03,406.838,258.841,481.994,400.381,120.347,1040.23,414.123,855.825,592.515,491.723,,,940.793,287.639,647.005,725.645,,,1085.56,797.066,,,35,1537.96,633.914,391.526,187.292,1092.72,575.327,,
4184,1007.88,414.001,1072.49,515.422,,,224.578,635.227,826.665,841.559,415.409,439.409,987.379,459.886,654.836,1077.93,595.068,361.074,399.886,194.539,459.992,381.023,113.706,1003.83,418.331,842.01,566.919,511.781,,,1038.37,334.392,609.78,721.788,,,1065.44,820.554,,,32,1457.1,674.439,401.773,210.318,1203.26,626.216,,
4185,1024.95,458.806,1033.7,575.327,,,216.452,641.305,856.437,749.706,413.762,449.25,973.231,457.17,1275.22,1107.97,589.368,283.357,419.378,606.257,476.734,397.621,571.849,1051.99,385.548,827.005,586.302,503.152,,,1020.14,360.68,582.691,734.789,,,1042.28,804.886,,,30,1520.04,617.439,396.552,198.446,1263.75,554.266,,
4186,993.708,545.812,1131.66,623.233,,,214.248,631.893,826.843,732.107,432.663,449.94,844.047,433.203,1030.34,1055.15,592.177,221.897,407.806,583.743,472.782,408.947,602.65,1071.94,412.214,853.643,583.09,440.925,,,1102.09,331.276,558.084,708.981,,,1102.93,788.049,,,33,1464.03,584.389,403.899,198.079,1044.49,601.593,,
4187,1038.05,473.094,1105.18,557.149,,,217.671,666.268,854.929,762.051,431.734,431.133,837.006,451.214,429.168,1105.72,604.079,50.8158,438.869,428.094,464.929,470.929,406.075,1075.1,403.526,845.032,579.338,435.093,,,962.483,282.224,544.159,724.036,,,1097.37,779.7,,,31,1471.23,675.491,416.428,192.847,1205.48,636.83,,
4188,1029.72,398.99,1002.75,601.593,,,196.721,643.526,836.261,742.025,396.847,451.52,939.251,455.773,383.667,1116.66,620.583,1.30334,333.713,547.415,481.198,403.899,314.617,1022.71,403.415,831.602,582.948,495.741,,,1028.44,292.71,617.3,701.873,,,1100.79,806.489,,,,1570.33,628.598,400.186,212.583,1096.64,671.578,,
4189,1038.05,440.288,1059.65,636.83,,,230.762,655.854,836.083,720.224,439.131,442.003,954.04,439.827,300.463,1113.71,795.975,574.357,449.021,617.539,470.984,401.222,588.107,1022.97,388.136,793.955,557.5,454.591,,,906.435,327.997,568.532,720.752,,,1107.72,762.541,,,19,1578.96,586.458,424.721,219.63,1248.26,594.552,,
4190,1022.91,471.524,1030.84,671.578,,,227.912,658.804,790.749,710.823,434.5,465.045,969.168,419.845,176.522,1105.13,782.141,583.242,441.724,604.186,479.862,390.068,693.413,1004.24,416.667,794.851,610.792,467.908,,,1005.59,334.838,559.504,715.281,,,1076.45,749.494,,,6,1889.15,663.374,418.136,226.955,1107.91,567.825,,
4191,1028.1,456.513,1059.45,580.248,,,222.012,649.955,819.474,716.383,418.109,470.01,978.446,464.673,148.943,1072.42,863.402,308.473,428.044,597.891,501.769,396.591,560.973,1053.22,400.131,826.209,571.683,480.251,,,1011.07,319.91,562.242,699.635,,,1110.25,717.073,,,7,1566.9,623.583,388.136,212.5,1074.71,669.702,,
4192,985.32,425.283,1049.93,565.064,,,223.621,651.352,837.942,723.864,416.773,466.37,951.084,439.131,518.606,1095.14,703.487,335.375,433.287,645.285,479.378,407.255,594.474,1013.85,406.036,835.142,1311.3,539.582,,,989.517,333.596,598.827,709.203,,,1107.2,706.326,,,9,1487.66,625.799,358.487,198.435,1260.59,625.648,,
4193,976.565,432.123,1037.09,669.702,,,224.6,655.448,862.32,751.086,429.173,447.357,993.591,422.071,501.257,1053.95,784.64,518.674,437.149,617.333,492.507,387.329,593.745,1011.97,399.34,829.587,487.422,473.19,,,1002.95,329.656,586.526,702.975,,,1143.8,702.379,,,8,1410.89,585.747,350.539,194.383,1325.91,590.675,,
4194,1047.4,454.565,1110.14,625.648,,,216.09,654.864,819.357,687.752,416.773,474.669,997.237,479.639,468.655,1058.1,785.19,488.467,414.296,646.214,472.058,407.422,601.437,1006.41,404.5,826.682,402.97,464.527,,,1012.84,399.318,657.942,701.789,,,1107.91,752.071,,,10,1496.07,590.578,425.539,220.899,1543.33,666.903,,
4195,1011.31,471.736,1110.81,582.24,,,209.912,647.005,700.368,727.432,442.587,456.073,1013.34,475.888,358.943,839.895,686.162,549.208,444.491,582.146,482.818,443.962,582.357,979.916,399.123,829.843,359.68,478.384,,,1015.25,348.084,565.136,716.11,,,1119.94,737.717,,,12,1517.53,649.019,444.324,206.906,1149.13,614.567,,
4196,987.224,421.749,1045.78,656.316,,,214.487,642.112,613.572,722.013,434.5,451.409,996.942,471.524,530.622,1071.02,801.224,586.112,412.264,580.186,487.966,415.682,645.83,1016.53,407.461,843.724,223.77,526.874,,,1268.63,403.058,551.55,717.808,,,1159.06,732.686,,,2,1471.31,609.079,400.186,200.222,1153.84,617.383,,
4197,1436.76,413.181,1125.08,614.567,,,227.288,656.795,513.005,725.465,467.784,440.227,1005.12,465.641,536.75,1066.8,757.558,587.233,430.019,643.877,491.817,447.569,640.554,1036.14,397.27,824.595,213.382,548.168,,,988.682,368.656,558.084,712.276,,,1197.97,744.418,,,13,1502.73,576.997,374.862,872.901,1051.72,572.444,,
4198,906.759,423.579,1052.85,617.383,,,225.908,662.255,364.868,761.152,450.869,454.031,1021.82,471.207,464.244,1145.67,793.422,583.781,446.16,611.027,453.546,396.986,603.891,1052.7,386.071,825.969,727.337,390.502,,,996.569,348.346,559.532,714.129,,,1091.8,782.917,,,15,1511.46,594.83,352.019,924.146,1209.94,582.162,,
4199,847.363,429.034,993.19,572.444,,,207.084,628.515,265.09,728.854,374.89,437.166,1012.89,487.237,531.641,1098.52,791.38,569.135,409.593,602.589,456.029,462.463,521.032,1036.02,402.819,823.276,711.335,401.578,,,1002.95,350.789,540.073,698.417,,,1107.59,673.487,,,11,1508.6,634.248,387.63,123.474,1196.27,628.76,,
4200,746.552,429.04,1111.76,584.968,,,219.006,637.031,672.307,883.604,350.216,435.535,996.296,476.867,518.895,1022.46,793.357,603.616,435.357,647.929,475.893,401.494,575.327,1009.55,412.682,863.227,363.939,400.711,,,975.329,348.146,563.044,710.995,,,1035.71,767.372,,,14,1428.6,546.663,408.279,90.6911,1156.23,594.886,,
4201,621.37,459.91,1103.66,628.76,,,212.016,665.784,677.172,853.726,344.567,440.272,988.515,457.17,539.071,1216.34,799.286,595.123,437.968,609.24,469.276,426.173,620.25,1080.95,395.066,838.693,461.013,386.1,,,945.235,330.418,571.392,731.127,,,1118.02,736.376,,,16,1481.03,655.849,375.897,65.205,1192.11,557.049,,
